"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lrrc7",4240.74963371214,-0.377224161303416,0.0618109197799405,38.4747801500943,4.41883356481659e-09,4.20939296023761e-07
"Map1b",39291.130882606,-0.318304048036731,0.051499975993151,38.4358254225399,4.50574444344791e-09,4.26298596731112e-07
"Zhx3",1223.55193218582,-0.336796030743019,0.0543911877820355,38.3979819460374,4.59181267276977e-09,4.31506288195148e-07
"Itgb8",976.797092653211,-0.323262472203271,0.0543041509653425,38.266629674608,4.90350864876255e-09,4.57704686489863e-07
"Cplx3",1205.13439016833,0.300796860848561,0.0493318097728376,38.0195217585522,5.54837425417057e-09,5.14445260846696e-07
"Cpeb1",1262.63303149492,-0.315726113097074,0.0521426613337045,37.9236744009835,5.82074718877877e-09,5.3612550928169e-07
"Calm2",57297.4233761467,0.194621857039226,0.0320866927696722,37.7068795147069,6.48716805026032e-09,5.93550362513853e-07
"Zc3h12b",444.640975276875,-0.464004787732087,0.0779812065893449,37.693850682854,6.52956611048458e-09,5.93550362513853e-07
"Epha4",11058.7742777032,-0.216165897736347,0.0385223304546775,37.6771693346237,6.58425484694644e-09,5.9463517150215e-07
"Akap6",12695.5311084972,-0.196714788877022,0.0332668690203781,37.3343042640452,7.81553722977325e-09,7.01280592204428e-07
"Cnbp",6951.2556678169,0.191729685655722,0.0358451795067081,37.1110816426246,8.73838172878427e-09,7.79060340281613e-07
"Syt1",69953.1374581752,-0.133798950454651,0.0223089989821784,37.0957772996398,8.80550581932338e-09,7.80044426338533e-07
"Rictor",2765.52707294092,-0.23134129058416,0.0393891801712734,37.0075255694218,9.20275644011087e-09,8.10075547905456e-07
"Epg5",2303.15983211006,-0.288916952535256,0.0475905787993891,36.9097098500673,9.66403160829289e-09,8.45329255397091e-07
"Gm608",3460.49137277267,-0.265181709014823,0.0451453226035153,36.8862645842898,9.77798612155699e-09,8.49951443616341e-07
"Elof1",1084.23874343899,0.249832642790151,0.0430926946523925,36.656966101373,1.09658158744888e-08,9.47283025977578e-07
"Rsl1d1",1780.25562705643,0.219996314130499,0.0383472142685413,36.5708335436581,1.14483895003638e-08,9.82865439327531e-07
"Frrs1l",6352.51308354686,-0.319519517793125,0.0537879510160843,36.5484128214367,1.15774521486159e-08,9.87847880263493e-07
"Dgki",1335.7453067051,-0.444030570848355,0.0744172906863463,36.3875038757865,1.25474053483684e-08,1.05813317440165e-06
"Rpl7",5490.65354239335,0.230745881608979,0.0399788039922019,36.3865567559024,1.25533487040748e-08,1.05813317440165e-06
"Zbtb38",1316.41966429088,-0.292969801362175,0.051934947038946,36.1661136363552,1.40161329364305e-08,1.17431552337275e-06
"Mdh1",27053.4975091878,0.209008237451068,0.0370046439057643,35.9746885186699,1.54239512562773e-08,1.28452882678027e-06
"Abcc1",955.119927343571,-0.227197872557407,0.0382937140540197,35.9506923384593,1.56101238375778e-08,1.29229525198233e-06
"Dcc",1161.78996752632,-0.306675289084433,0.0554604649088645,35.9243213897347,1.58173136715827e-08,1.30169939967084e-06
"Larp4b",3115.67211689095,-0.212581311423383,0.0356441078908693,35.8842214764305,1.61376507662407e-08,1.32024968739339e-06
"Igip",2572.00972903558,0.261623261023612,0.0452759923667141,35.8595040729928,1.63383286835166e-08,1.32885073292601e-06
"Plxna2",7508.55468551911,-0.25545580564334,0.0431462496377304,35.7642575733433,1.7135238091591e-08,1.38378259885832e-06
