"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Hdgfrp3",5609.3747823297,0.0864603881879691,0.0320942586724132,2.69395187065924,0.00706103600704345,0.0402925953414581
"Nit1",763.681347088617,-0.154004510682997,0.0571778055568929,-2.69343164157917,0.00707206458977181,0.0403238645174408
"Crtap",108.069328518566,0.335845351675137,0.124691409457794,2.69341210541705,0.00707247904727665,0.0403238645174408
"Nlrp12",1.6449531868895,-3.17207522184525,1.17788061190827,-2.69303628039705,0.00708045637967997,NA
"Umps",641.107403762662,0.168966902195027,0.0627530461306928,2.69256892873578,0.00709038774305207,0.0404089354559782
"Trappc6b",1991.52135492031,0.105679656321535,0.0392593155192063,2.6918364450301,0.00710597840636107,0.0404749656106705
"Serpine2",5113.78370156882,0.0966632138038818,0.0359119099404639,2.69167565757804,0.00710940482865371,0.0404749656106705
"Nt5c3",1334.78622203598,0.122634527479887,0.0455618917282059,2.69160306625213,0.00711095225458098,0.0404749656106705
"6330403A02Rik",8968.82622262618,-0.165554142211748,0.0615163393370935,-2.69122226705583,0.00711907468812106,0.0405041506445726
"Aifm1",882.685622900992,0.141501506598386,0.0525923184846996,2.69053562716677,0.00713374174560885,0.0405705312731766
"1600020E01Rik",140.729218418345,0.267206197072556,0.0993544610321608,2.68942324578724,0.00715756048565511,0.0406888810458174
"Gabarap",3756.35739796088,0.10421169707757,0.0387581509787807,2.68876854147722,0.00717161261718662,0.0407516340482487
"Neurod2",2524.20478808228,-0.183134783243445,0.0681155974893803,-2.68858807664422,0.00717549034380482,0.0407565440611576
"Cdc37",4114.10711618154,0.0989349959747791,0.0368156404563242,2.68730883799643,0.0072030318997882,0.0408958032799058
"Snrnp27",1140.05766321916,0.138768205620993,0.0516560910827713,2.68638611076161,0.00722295675311318,0.0409917193156117
"Nup37",113.997808323673,0.274116792633859,0.102066143535086,2.68567796469777,0.00723828159402223,0.0410614598479684
"Arid1b",3651.62745147993,-0.148097582090048,0.0551495273466253,-2.68538261732011,0.00724468176312877,0.0410805350794774
"Ppa1",2184.964203487,0.114454500011463,0.0426335880532913,2.68460866742899,0.00726147733267056,0.0411523887674448
"Foxj3",2610.18387217405,-0.0986143275339683,0.0367344581182139,-2.68451836737651,0.00726343921827053,0.0411523887674448
"Fam189b",1565.2160890652,-0.136671262213853,0.0509343484748199,-2.68328282006824,0.0072903309040211,0.0412874519036773
"Stx16",2291.12743999352,-0.0914903908893776,0.0341085275198402,-2.68233188419405,0.00731108882415271,0.0413876790530939
"5033404E19Rik",4.23085324571211,-2.00952728452037,0.749177041801437,-2.68231295460997,0.00731150257465424,NA
"Cxxc5",2804.20713528109,0.15473659159749,0.0576908174465591,2.68217020396405,0.00731462340181138,0.0413903627138482
"Senp3",2539.71755073618,0.0907083243007108,0.0338240463701833,2.68177033900569,0.00732337164853681,0.0414225337410338
"Baz1b",4313.36061059298,-0.0910260211166713,0.0339470306012474,-2.68141335205108,0.00733118974031502,0.041445983099231
"Cox6a2",132.712769360255,0.446637750977754,0.166574999154008,2.68130123515602,0.00733364666936261,0.041445983099231
"Asxl2",1124.15458219572,-0.154701080670007,0.0577003901604415,-2.68110978521715,0.00733784381012042,0.0414523808220838
"1110032A03Rik",958.182219374116,0.18114377871752,0.067576193344174,2.68058571744241,0.00734934392934087,0.0414857272294223
"Fam214a",1479.79974974157,-0.18261969890717,0.0681274120780865,-2.68056122105231,0.00734988187235254,0.0414857272294223
"Mslnl",8.37528811760738,-1.17282710568637,0.437814491763297,-2.67882203022292,0.00738816506882597,NA
"Vps18",2049.70460401294,-0.123817031835932,0.04622232913034,-2.67872766616295,0.00739024732412767,0.0416815738270193
"S100a6",155.848585624507,0.270515926980952,0.100987569759758,2.67870518742544,0.00739074342185687,0.0416815738270193
"Wdr43",942.361466530987,0.129726499528198,0.0484338000744777,2.67842909969309,0.00739683901687247,0.0416884984069046
"Cbr1",1511.98729900576,0.131175076968714,0.0489757050280932,2.67837036533664,0.00739813636324838,0.0416884984069046
"Tmx2",6654.20416375804,0.0869920443695506,0.0324831118955705,2.67806990442357,0.00740477624926848,0.0417085356081245
"Eif4e",4180.6343946584,0.0987270273439765,0.0368765217940388,2.67723262772402,0.00742330743961213,0.0417955078323541
"Exosc2",438.230074501589,0.15888412752725,0.0593549215335809,2.67684841327537,0.00743182505627939,0.0418176935819913
"Nrip3",5129.522952342,0.103117413218803,0.038522989767077,2.67677596786454,0.00743343207417237,0.0418176935819913
"1700024P16Rik",54.3911561413065,-0.555684206300223,0.207674679701334,-2.6757436539658,0.00745636522959398,0.0419292654324445
"Eif4a2",24728.0463316029,0.0902585768826747,0.0337442307759439,2.67478543167799,0.00747770918285908,0.0420318117161206
"Dnajc12",274.571869164793,0.227203940584207,0.084958181079662,2.67430325951973,0.0074884700506778,0.0420748105381664
"Tsc1",3073.71881260812,-0.106258618565782,0.0397475727333266,-2.67333603686166,0.00751009790113134,0.0421788056540284
"Cdc5l",2343.98588295361,0.109259550066211,0.0408742069824794,2.67306837568849,0.00751609289969749,0.042194952418227
"Cul7",1215.9977880537,-0.134134252226035,0.0501915793367091,-2.6724453384142,0.00753006413347494,0.0422558453697573
"Usp20",2743.62948838615,-0.095551009158507,0.0357605550713934,-2.67196661147306,0.00754081511112184,0.0422986244557494
"Ccdc184",1103.24734166061,0.18119642884017,0.0678267374651699,2.67146018829547,0.00755220305346561,0.042338547564295
"Dzip1",2234.15175060569,-0.106892479122258,0.0400140787994384,-2.67137173538426,0.00755419367588315,0.042338547564295
"Ripk4",10.4392658237433,1.21609270571073,0.455314552806331,2.67088477233012,0.00756516114885533,NA
"Sbk1",3435.05583559666,0.20212952541074,0.0756859575751588,2.67063444642314,0.00757080458945345,0.04239702610875
"Lrrc8a",1713.60627280679,-0.129219215208654,0.0483888369114825,-2.67043441124726,0.00757531696985855,0.04239702610875
"Polr2c",1367.40160472653,0.107073217240474,0.040096393673932,2.67039520090522,0.00757620175677883,0.04239702610875
"Pcgf3",1788.53053337177,-0.126289467897955,0.0472931839853897,-2.67035241139546,0.00757716741384567,0.04239702610875
"Rabl6",5691.26698905079,0.0695409322987867,0.0260458865503587,2.66993915389796,0.00758649932953934,0.0424190194795283
"Gmfb",9104.39668472684,0.106561811425754,0.0399122771629472,2.6699005669534,0.00758737120090054,0.0424190194795283
"Tnfrsf12a",156.115114811531,0.335329850290551,0.125623085488782,2.6693330209637,0.0076002052740822,0.0424732132754908
"Slc7a6os",580.661163210061,0.153071610184308,0.0573507503617504,2.66904284981069,0.00760677450971247,0.0424923661583443
"Foxj1",172.833573873394,0.356287565655387,0.133507535825927,2.66867007507299,0.00761522129214038,0.0425219870994659
"Srgn",139.755102485151,0.2903865395478,0.108838691916267,2.66804510817903,0.00762940141672828,0.0425835843003852
"Fbxo11",4837.22745904994,0.0856195259540225,0.0320937820462703,2.66779171836411,0.00763515742028643,0.0425981307557565
"Atg4c",1743.5134114017,-0.125747967373847,0.0471385693063204,-2.6676237574522,0.00763897496569246,0.0426018546127938
"Fam110a",165.865359260283,0.256989211791809,0.0964254127909206,2.66516060811727,0.00769515618827024,0.0428974823949574
"BC055111",2.10783858899942,3.29968186079057,1.23811060725024,2.66509457351226,0.00769666743511309,NA
"Stt3b",4239.77397617424,0.115481782266138,0.0433364034088154,2.66477541241105,0.00770397540420865,0.0429289507072591
"Zfp507",1027.92542972982,-0.14010045012378,0.0525835566051608,-2.66433956104883,0.00771396532504641,0.042966913943957
"Cdh1",225.286653095417,0.344944828757843,0.129474808202951,2.66418489855682,0.00771751305273462,0.0429689775731507
"Bin1",7622.90315752395,0.0834557942779159,0.0313356973542287,2.66328185821126,0.00773825666446382,0.0430667420288924
"Enho",1082.48799234921,0.137434833436674,0.0516361877863738,2.66159914835815,0.0077770432878703,0.0432648019025742
"Prdm11",99.7264404383396,-0.343689025228758,0.129144034850232,-2.66128455431435,0.00778431400817896,0.0432831627359605
"Bcar3",575.246913254205,0.142233050518563,0.053451484580028,2.6609747444079,0.00779148011174169,0.0432831627359605
"Ogn",375.279409766445,0.501794697295084,0.188576508453124,2.66096080265384,0.00779180273246645,0.0432831627359605
"Ankrd40",4757.49253183503,0.0894571292741308,0.0336190897505019,2.66090277690505,0.0077931456123975,0.0432831627359605
"Tm9sf3",8051.2599966209,0.0782181653178453,0.0294105032412186,2.6595316875851,0.00782493689400471,0.0434265711605112
"Mars2",409.514450805298,-0.205756515390321,0.0773662597725731,-2.659512247266,0.00782538848847722,0.0434265711605112
"Elk1",2376.34251055928,-0.127857842416598,0.0480933051790935,-2.6585372317513,0.00784806786500523,0.0435345651379535
"Bag5",1446.20414697527,0.101439123205709,0.0381613816219869,2.65816170416807,0.00785681852969421,0.0435652373085627
"Dnm1l",10178.7652852395,-0.0637582704444642,0.0239904443592705,-2.65765275080561,0.00786869227498229,0.0436131943962543
"Cdhr2",5.065101035818,-1.59173280301506,0.599143126638322,-2.6566820718548,0.00789138252540209,NA
"Nfyc",1242.64355870711,0.108415946474834,0.0408092854846672,2.6566489755271,0.00789215720568417,0.0437253314418979
"AI314180",4878.37796956126,-0.076764260750459,0.0289023371668046,-2.65598800219609,0.00790764277058174,0.043793186252804
"Emg1",744.126327340067,0.130949122921887,0.0493146272058747,2.65538097601774,0.00792188840645062,0.0438541214935891
"Eya3",1662.46334605988,-0.102044621512104,0.0384341831168006,-2.65504853328072,0.00792969987987197,0.0438794030995861
"Eif1b",2518.97806965971,0.120409569678981,0.0453575947086329,2.65467272796244,0.00793853855893023,0.0439103457958987
"Sh2d3c",827.131146953416,-0.245839791908327,0.0926409497267682,-2.6536838475145,0.00796183850729952,0.0440212199397869
"Enah",4630.3593132168,-0.110900577630634,0.0417965153842523,-2.65334506025395,0.00796983506817064,0.0440474251989946
"Pgpep1",432.138598213428,0.155224674590903,0.0585195413299564,2.65252719114261,0.00798916927855082,0.0441224439383207
"Mrpl24",932.598593533626,0.134255768297915,0.050614901853668,2.65249488551928,0.00798993383650898,0.0441224439383207
"Grid2",377.532969952015,-0.209435462372807,0.0789675567552107,-2.65217097981175,0.0079976031425035,0.0441467693466193
"Dnttip2",765.966594077375,0.16025669183839,0.0604436644516434,2.65133977716722,0.00801731418770366,0.0442202040046851
"Evl",4203.27213480742,0.0812300252747785,0.0306374143861367,2.65133422328011,0.00801744603811653,0.0442202040046851
"Ckap5",8514.31355718889,-0.0882068727259912,0.0332734458588433,-2.65096897688905,0.00802612132545074,0.0442420057266575
"Hivep2",17607.5482072318,-0.133477759617389,0.0503520098991189,-2.65089238512651,0.00802794158926482,0.0442420057266575
"Ctnnd1",3829.65227573166,-0.125352819960029,0.0472941322988765,-2.65049412827491,0.0080374124374583,0.0442717516065006
"Snx19",2751.77087986683,-0.0918391109198492,0.0346511664336106,-2.65039017072649,0.0080398862722246,0.0442717516065006
"Pla2g7",3292.2168629115,0.127118310326344,0.0479732255306593,2.64977618078033,0.00805451104529486,0.0443182921027998
"Zfp367",995.145671967315,0.135498737593812,0.0511362265819186,2.64976019254661,0.00805489219082238,0.0443182921027998
"Hvcn1",78.5516947853532,-0.394394045475456,0.148856643782053,-2.64948903491941,0.00806135881153387,0.0443358343095502
"Kcnk15",1.51757789459849,-3.10736113188686,1.17298397686183,-2.64910791040829,0.00807045580169915,NA
"Ppp4c",835.821527511766,0.126563548940443,0.0477923585010386,2.64819634163257,0.00809225115635493,0.0444876441620098
"Sarnp",720.992400770513,0.169283585540272,0.0639572615111678,2.64682354341755,0.00812517381389697,0.0446480046152822
"Gcc2",3868.99731817534,-0.0992155954702321,0.0374872009937762,-2.64665253313269,0.0081292833955392,0.0446480046152822
"Tubgcp3",1341.42239332543,-0.115285559213101,0.0435604057299147,-2.64656761757224,0.00813132470921621,0.0446480046152822
"Htr2a",874.587991462224,-0.214699957619103,0.0811422346521545,-2.64597048059487,0.0081456924479338,0.0447087437767275
"Orc6",639.171282685655,0.147329235327796,0.0556858352433637,2.6457219270201,0.00815167960095578,0.0447234543299497
"Fnbp4",1539.21212553316,-0.122431949649053,0.0462786955753853,-2.64553588053532,0.00815616366177368,0.0447299097168804
"Ctsz",784.720113456605,0.16598656849427,0.0627642674680222,2.64460297539262,0.00817868169020465,0.0448233728737514
"Zcchc11",1111.8354910011,-0.126351777984327,0.0477780817947599,-2.64455526965472,0.00817983468296498,0.0448233728737514
"Speg",4968.27491765185,-0.128899665759602,0.0487463242426383,-2.64429508813824,0.00818612553127836,0.044839676664645
"Bok",514.962603158212,0.263809515546155,0.0998281101109466,2.6426375822698,0.00822630360683633,0.0450415101128966
"Poglut1",1410.75171883781,0.110249216541924,0.0417390264950729,2.64139405730842,0.00825656251340578,0.0451888917164305
"Ptpre",1152.60765503365,-0.175168439635699,0.0663204915586299,-2.64124157585357,0.00826027971724736,0.0451909477734843
"Svip",1855.91445071777,0.104182654117436,0.0394470333010808,2.64107704430541,0.00826429235868637,0.0451946178159622
"Fyttd1",4045.15212591097,0.0954216026131344,0.0361342454695525,2.64075259834991,0.00827221014849309,0.0452196321941069
"Rpl23",3609.71671082028,0.121344461731714,0.0459654494320972,2.63990591261315,0.00829290467265148,0.045299774524599
"Secisbp2",621.950657909902,-0.135210908417745,0.0512186061410585,-2.63987871995907,0.0082935700771153,0.045299774524599
"Mir22hg",730.287376205662,0.145227736732612,0.055018818694629,2.63960114335915,0.00830036511174521,0.0453185861006226
"Cmbl",221.69515623662,0.289604478197934,0.109730859854147,2.63922545200933,0.00830956991400461,0.0453505341069404
"Trmt10c",446.047224904876,0.178264368372965,0.0675716626423006,2.63815276111571,0.00833590216488219,0.0454758938595671
"Xpo1",3630.99569342042,0.134069042482482,0.0508398926010789,2.63708351106228,0.00836222421544382,0.0456010968909928
"Gtpbp4",1214.69023257922,0.140028988088063,0.0531058473800965,2.63679039119417,0.00836945300829295,0.0456221211141289
"Tbrg1",1470.27972054582,0.11949276419203,0.0453238026853238,2.63642406665765,0.00837849500019384,0.0456414308589929
"Otulin",433.824745795956,0.191607680871883,0.0726785050174882,2.63637344804737,0.00837974510669028,0.0456414308589929
"Lpar1",1848.71714298307,0.173064984608718,0.0656576153837797,2.6358706997981,0.00839217032897603,0.0456907051244251
"Scp2",3594.87930893318,0.129405963873904,0.0491046232860666,2.63531120318406,0.00840601743651831,0.0457476779925447
"Cept1",1475.78739516157,0.125621409319672,0.0476724714893383,2.63509328119828,0.0084114163642509,0.045758646383801
"Cbx1",761.475366452764,-0.130181583257052,0.0494346916040432,-2.63340538866443,0.00845333835723524,0.0459682138895253
"Dctn5",2141.58994313226,0.155290370317493,0.0589771340079042,2.63306064171719,0.00846192374174791,0.0459964054193725
"Uba52",5393.78761582719,0.157448465318855,0.0598035446043598,2.63276142510417,0.00846938158440192,0.0460184477892534
"1700112E06Rik",6.2837553806419,-1.31041863872073,0.497886090409173,-2.63196474849056,0.00848926706675835,NA
"Snrnp40",570.782864029085,0.172565159967806,0.0655693802192158,2.63179489253787,0.00849351215964279,0.0461310274887587
"Urah",19.5948417157088,-0.760614071821642,0.289029046343798,-2.63161810704969,0.0084979324534715,NA
"Ctif",3132.56702272906,-0.11280828600435,0.0428917546542178,-2.63006927354176,0.00853674708702177,0.046324882961238
"5730455P16Rik",3155.62621849394,-0.0851311374315733,0.0323697818314627,-2.62995709624548,0.00853956445919285,0.046324882961238
"Sorcs2",2406.4495066474,-0.106978029362902,0.0406782267052439,-2.62985970696484,0.00854201109930085,0.046324882961238
"Adam11",6227.56625740977,-0.100457172748898,0.0381991984867707,-2.62982409915455,0.00854290580488964,0.046324882961238
"Mir218-1",1.52262302236597,-2.93881225598779,1.11842231181319,-2.62764094112481,0.00859792159488576,NA
"Rnf8-cmtr1",17.0444113253577,-0.910605774094565,0.346600919886557,-2.62724569338306,0.00860791566826957,NA
"Zfp808",44.8599315570403,0.552630024983983,0.210427715206365,2.62622261731076,0.00863383299856665,0.0467881289888107
"Cabp1",2766.05851940207,0.197919360146941,0.0753693536637949,2.62599253577008,0.00863967119505927,0.0467881289888107
"0610011F06Rik",636.831153437119,0.15203224564862,0.0578972259789096,2.62589861738801,0.00864205533797008,0.0467881289888107
"Rgp1",1813.48583558551,-0.0978443829077437,0.0372613606594752,-2.62589398712317,0.00864217289367414,0.0467881289888107
"Nudt5",526.222568208736,0.156791445275607,0.0597137092580297,2.62571940721507,0.00864660626719897,0.0467933986224886
"AF529169",192.123844219516,-0.330694959733159,0.125958899568509,-2.62541956833543,0.00865422527662296,0.0468158970564196
"Ptpn18",27.1284061976481,-0.634462697857186,0.241779722123149,-2.62413527605109,0.00868692752679715,NA
"Lrrc61",678.086348643348,-0.148215666443889,0.056499755860492,-2.62329746715826,0.00870832034019483,0.047089693834784
"Pdyn",1532.34754239388,0.165555190175139,0.0631152836459203,2.6230602258545,0.00871438666415196,0.0471036631678621
"Tprgl",4332.2622401597,0.0871534988645148,0.0332396754721106,2.62197201466783,0.00874226093442319,0.0472245207929898
"Ndufb9",4034.81787574027,0.140706239639207,0.0536654515693616,2.62191476125653,0.00874372967063343,0.0472245207929898
"Scoc",4505.22709772668,0.242761059686114,0.0925997568374298,2.62161660005555,0.00875138203991653,0.0472322840359179
"Fras1",1294.24900574517,-0.194920325544144,0.0743539266312938,-2.62152026631647,0.00875385574419753,0.0472322840359179
"Tmprss7",131.600403728785,-0.359726601884043,0.137224252420949,-2.62145062215785,0.00875564448965144,0.0472322840359179
"Bloc1s2",866.225408164011,0.156309770812397,0.0596348085223177,2.62111633600534,0.00876423486564447,0.0472597736534991
"Slx4ip",306.663338678159,-0.23667670640393,0.0903344241626022,-2.62000570212206,0.00879282967238758,0.0473950691468193
"Hmgn3",1473.10551000134,0.146379468505092,0.0558776910717759,2.61964060607059,0.00880224776395362,0.0474269317767764
"Esyt2",1921.73504888514,-0.120414679817782,0.0459756743558161,-2.61909545656395,0.00881632732760155,0.0474736109160125
"Mapk1",24764.4106431141,-0.0761487767435862,0.0290751455652412,-2.61903337930733,0.00881793187082397,0.0474736109160125
"Slk",3990.26220177034,-0.0823197924040879,0.0314443471358582,-2.61795202961021,0.00884592396642818,0.0476053624042876
"Wrnip1",1866.18714681284,0.0872020983119507,0.0333125184401901,2.61769756220968,0.00885252270211217,0.0476120418159477
"2010300C02Rik",6650.15483350294,-0.169850763048184,0.0648871651040539,-2.617632667043,0.00885420623832509,0.0476120418159477
"Braf",5927.901929402,-0.0895738957578982,0.0342257154260208,-2.61715188836631,0.00886668770113748,0.0476256030054965
"Gdpd3",169.132658120751,-0.476039120500973,0.181893444894692,-2.61713180910164,0.00886720931932173,0.0476256030054965
"Wnk2",5316.63965793192,-0.130490383418752,0.0498601343896167,-2.61712859414046,0.00886729283997635,0.0476256030054965
"Psmb6",2148.79094070879,0.126348326674406,0.0483008114024541,2.61586344009092,0.0089002145561301,0.0477834464696719
"Rad54l2",1158.64614417355,-0.141694814084184,0.0541974127946474,-2.61442026063241,0.00893790209934802,0.0479667412665011
"Ddx39b",3509.0116450254,-0.0712215652593109,0.0272487560960396,-2.61375473464869,0.00895532977876425,0.0480412058421292
"Pus3",327.043600420656,0.194369902005399,0.074384019207022,2.61305995666137,0.00897355583331852,0.0481198925812053
"Gldn",36.0184727388696,-0.583462134434421,0.223301766499598,-2.61288633574455,0.00897811558700904,NA
"Unc119b",1122.17970874363,0.137501798111724,0.0526279282056446,2.61271539275559,0.00898260703247221,0.0481493371015276
"1110012L19Rik",308.107970054749,0.206907295938962,0.0792108372643864,2.61210843218783,0.00899857084690462,0.0482157972002924
"Emc1",2689.19101977791,-0.0863734943335595,0.0330727628598072,-2.61162016308373,0.00901143131152467,0.0482655829928949
"Insig2",1618.0434584154,0.107040880027302,0.0409935168198102,2.6111660655466,0.00902340646204866,0.0483025968505353
"Pank1",1187.6151930802,-0.128573326057498,0.0492412974378769,-2.6110872935407,0.00902548522931845,0.0483025968505353
"Chrna7",440.18246586863,-0.255187608186792,0.0977768948417343,-2.60989683298748,0.00905695319655416,0.0484518334771355
"Pex13",1261.48266955176,0.110217121864919,0.0422334360553723,2.60971240228745,0.00906183708818709,0.0484587919259163
"Zer1",6051.76156270667,-0.0918986022104108,0.035219446670474,-2.60931419707549,0.00907238994209009,0.0484960480540816
"Kcnk1",4594.08955064931,0.114785468256898,0.0439961609719835,2.60898827809073,0.00908103529914536,0.0485168685904115
"Mab21l1",9.82574410369538,-1.2663853244845,0.485408093860583,-2.60890854623498,0.00908315139315715,NA
"Phkg2",1442.6627518611,0.103116362877606,0.0395251205956938,2.60888167634941,0.00908386462265093,0.0485168685904115
"Elavl1",3040.61455303474,0.0771684828222097,0.0295805017390332,2.60876179528697,0.00908704733359305,0.0485168685904115
"Zbtb2",393.605137797852,0.196051132040314,0.0751827916424054,2.60765964867065,0.00911635480213129,0.0486526187843158
"Hes5",174.423787119658,0.376746733735191,0.144483850446527,2.60753525443055,0.00911966789546292,0.0486526187843158
"Uxs1",1286.15007855617,0.120587746976369,0.0462546491221619,2.60704057354079,0.00913285377415367,0.048703751751441
"March6",12738.8721476346,-0.0622709975662835,0.0238882115556226,-2.60676683230507,0.00914015774734057,0.0487047970786695
"Tnks1bp1",3124.75182892416,-0.133666776857852,0.0512793488421181,-2.60663951231894,0.00914355667990412,0.0487047970786695
"Rps12",2762.61035431287,0.176922952852644,0.0678742524584531,2.60662838181447,0.0091438538733172,0.0487047970786695
"Wasf1",7942.36669438037,-0.114411347856729,0.0438960413125714,-2.60641607843491,0.00914952419515451,0.0487158130768778
"Gnpnat1",401.60637196312,0.177602723358822,0.068157185066472,2.60578137412234,0.00916649496935575,0.0487578134274797
"Ypel2",2640.28819522246,-0.0930818199937472,0.0357217124719321,-2.6057490963482,0.00916735876531466,0.0487578134274797
"0610009B22Rik",473.315436220081,0.167975047935223,0.0644640508852954,2.60571660682806,0.00916822830124822,0.0487578134274797
"Drg2",1700.0345889384,0.0830452105041874,0.0318750100323578,2.60533911738018,0.00917833666906238,0.0487923840850627
"Rbm17",1262.46711138645,0.101152330360373,0.0388399311881344,2.60433855740906,0.00920517768861388,0.0489158440317541
"Plcxd3",375.412901759827,-0.230619476223333,0.0886001494602972,-2.60292423464451,0.00924323780765934,0.0490972253683327
"Copz1",2840.736654715,0.0785971714437147,0.0301971543270345,2.60280060142453,0.0092465715034859,0.0490972253683327
"Gm16223",2.29948759295762,2.32320148449254,0.892613052097861,2.60269719228555,0.00924936069307215,NA
"1110037F02Rik",1971.0885895568,-0.0926822387617024,0.0356214222481366,-2.60186800280134,0.00927175306031276,0.0492048951699042
"Tmem100",587.832128015854,0.185925149140415,0.071460742924349,2.60178024369608,0.00927412583467065,0.0492048951699042
"Gpr37l1",7116.83538337084,0.105147978191266,0.0404169051896623,2.60158410689398,0.00927943081450937,0.0492137342491862
"Iscu",1320.06947087699,0.102467990445832,0.0393936053404057,2.60113258383921,0.00929165360778607,0.0492592408434727
"Sdk1",447.110308997812,-0.234758347900215,0.0903235135003947,-2.59908343688589,0.00934730503299604,0.049534856295548
"Tigd3",126.014507498956,0.32670800721893,0.125731429778119,2.59845933348153,0.00936431362198771,0.0495907414656381
"Thbs1",265.636581433191,0.554704668092445,0.213477069294829,2.59842740920503,0.00936518439095236,0.0495907414656381
"Mark4",1720.67319725504,-0.196571737016385,0.0756558281840967,-2.59823653688726,0.0093703921458763,0.0495988976050219
"Lrrc16a",1204.13319238421,-0.12244664204147,0.0471346511113236,-2.5978052060314,0.00938217008140061,0.0496332076692024
"Dkk3",9401.06251125544,-0.127864354257663,0.0492215644709371,-2.59773039788608,0.00938421413857961,0.0496332076692024
"Mrpl35",946.331097679518,0.128535558114137,0.0494838736405564,2.59752417621547,0.00938985099511057,0.0496436062775119
"Psma2",2244.28480751226,0.117623833592572,0.0452867113294079,2.59731453531692,0.00939558440852752,0.0496545070499907
"1700021F05Rik",584.084632939368,0.174847493282791,0.0673289550316564,2.59691381220133,0.0094065523693911,0.0496930524389239
"Ccnc",1437.6641605107,0.120412824674443,0.0463759400362414,2.596450327052,0.00941925239687569,0.0497407143363322
"Akr1c14",77.8514338188088,-0.438232715839303,0.168808385173441,-2.59603641957147,0.00943060686499623,0.0497812362381768
"Pnlip",38.0381959791612,0.636474039906266,0.245225702879211,2.59546219027362,0.0094463795601362,0.0498450398639415
"Smc6",1702.42937257915,0.124549228123175,0.0479931220217583,2.59514744772613,0.00945503475856068,0.0498712519792413
"Dcaf17",576.867609941056,-0.197382680897433,0.0760853858350119,-2.59422593092252,0.00948041650710046,0.0499856346362677
"Kcna6",4417.55726470526,-0.08677446481228,0.0334546654821939,-2.59379263135856,0.0094923720610885,0.050029165921341
"Eri2",426.96005158288,0.191955660409483,0.0740107461827443,2.59361876903003,0.00949717303019943,0.0500349700274317
"Mbd1",875.930981254189,-0.117942529467756,0.0454767770887815,-2.59346719398131,0.00950136033351979,0.0500375378312
"Ndn",5788.34000210976,0.472928872181699,0.182385624648999,2.59301616063136,0.0095138299970982,0.0500837045078848
"Daglb",1423.75136682499,-0.121711722166754,0.0469426600814142,-2.59277429007357,0.00952052297253674,0.0500935161012847
"Fam185a",570.531423650398,0.135301222798901,0.0521858322766996,2.59268113386613,0.00952310188527084,0.0500935161012847
"Nxph3",2105.40746649328,0.116600662000817,0.0449805918592826,2.59224383631036,0.00953521624730454,0.0501189152691466
"Cdh12",1107.6044571773,-0.19352128721059,0.0746540984839983,-2.59223928947545,0.00953534227946718,0.0501189152691466
"Gpr107",1781.3339924014,-0.105788970694626,0.0408278600863475,-2.59109761008517,0.00956703515432657,0.0502659609273942
"Zfp81",380.415018792663,-0.226730016895318,0.0875180689099844,-2.59066521598549,0.00957906286107142,0.0503096101487883
"Ephb6",5684.89985345353,-0.0781109529487643,0.030153147227319,-2.59047429974392,0.00958437777930156,0.0503179833413332
"Ifrd1",1442.78147398793,0.168343300785194,0.0650029801485249,2.5897781978695,0.00960377884099714,0.0504002735916357
"Il1rapl1",396.627601807874,-0.281919805166363,0.108918195693266,-2.58836279257052,0.0096433356289152,0.0505774419281726
"Rbm39",6836.06207682954,0.0827213222563738,0.0319604550209168,2.5882398170563,0.00964677931382512,0.0505774419281726
"Pacs1",3488.993759841,-0.095363517019385,0.0368463078464444,-2.58814308931057,0.00964948875237851,0.0505774419281726
"Zbtb49",242.01901444952,-0.250599818901804,0.0968345375203733,-2.58791775454165,0.00965580323033597,0.0505774419281726
"Arhgap6",203.990449264526,-0.307126188093518,0.118677661166485,-2.58790226462815,0.00965623743408323,0.0505774419281726
"Ubap1",1547.95868687985,0.0919020981790948,0.0355203546640993,2.58730801108754,0.00967290833302057,0.0506369368146478
"Loxl1",78.9455192025152,0.384798184478852,0.148729765005769,2.58723050133191,0.00967508464426574,0.0506369368146478
"Spata33",31.2732227271935,-0.535766170570557,0.207090262622707,-2.58711425532671,0.00967834940628942,NA
"Pld4",283.520604290742,0.219806514783196,0.0849644681356621,2.58704043709463,0.00968042309664247,0.0506452773535756
"Tspan31",2212.91260261774,0.107900733218861,0.0417210348107866,2.58624297571267,0.00970285052183906,0.0507429816153718
"Dab2",463.171584110816,0.21789916221781,0.084266991521737,2.58581869701142,0.00971480160003937,0.0507858433857489
"Fam189a1",3214.95683416926,-0.125283865058967,0.0484543841480423,-2.58560432170983,0.00972084510949059,0.0507978011053906
"Plekha7",919.363081928096,-0.210484871070544,0.0814180403240427,-2.58523627236442,0.00973122869915716,0.050832420597683
"Fam126a",780.265343610167,0.175251409974841,0.06781825179372,2.58413340567811,0.00976240253736342,0.0509755721680706
"Lonrf3",627.58410637284,0.146687418714645,0.056775939624142,2.58361939380871,0.00977696207727331,0.0510318931428191
"Gm5113",787.199415042508,-0.129268004710111,0.0500435486983093,-2.58311027240316,0.00979140216608798,0.0510875474128757
"Mpp6",1239.43641649167,0.141339845497951,0.0547284756222831,2.58256499730468,0.00980688874897356,0.051148616830358
